14.9,6,7.4,-0.3,-265.4,151
14.9,6,7.4,-42.2,61.9,-40.8
-2.2,22.7,12.8,-42.2,61.9,-40.8
-2.2,22.7,12.8,56.4,288.7,-123
-4.8,19.5,12.5,56.4,288.7,-123
-4.8,19.5,12.5,-83.2,-428.8,-69.3
13.7,-2.8,3.3,-83.2,-428.8,-69.3
13.7,-2.8,3.3,95.8,323.9,78.2
-6.7,13.2,8.5,95.8,323.9,78.2
-6.7,13.2,8.5,56.9,19.5,-38.2
3.5,19.2,8.1,56.9,19.5,-38.2
3.5,19.2,8.1,-71.9,-370.9,-43.6
2.4,18.5,10.3,-71.9,-370.9,-43.6
2.4,18.5,10.3,18.7,385.8,-61.4
-13.9,7.9,10.6,18.7,385.8,-61.4
-13.9,7.9,10.6,40,-324.1,111.1
15,8.2,11.7,40,-324.1,111.1
15,8.2,11.7,31.9,104.2,-6.9
-10.9,16.9,10.3,31.9,104.2,-6.9
-10.9,16.9,10.3,53.4,81.2,-108.1
-3.9,21.1,16,53.4,81.2,-108.1
-3.9,21.1,16,-81.6,-466.9,-2.4
7.3,13.5,14.1,-81.6,-466.9,-2.4
7.3,13.5,14.1,-13.7,508,1
-10.1,4.4,4.2,-13.7,508,1
-10.1,4.4,4.2,79.9,-191.3,166.4
13.4,10.8,6.8,79.9,-191.3,166.4
13.4,10.8,6.8,76.2,86,-44.6
-0.3,21,9.8,76.2,86,-44.6
-0.3,21,9.8,48.4,261.5,-78.8
-5.8,17.9,9.2,48.4,261.5,-78.8
-5.8,17.9,9.2,-131.1,-422.3,20
13.1,4.5,4.8,-131.1,-422.3,20
13.1,4.5,4.8,-25.3,433,9.9
-11.9,9.9,7.3,-25.3,433,9.9
-11.9,9.9,7.3,38.4,-111.4,50.6
5.7,24.5,6.3,38.4,-111.4,50.6
5.7,24.5,6.3,18.8,-275.6,-6.2
4.8,21.5,7.9,18.8,-275.6,-6.2
4.8,21.5,7.9,93.4,441.7,-42.3
-10,10,7.8,93.4,441.7,-42.3
-10,10,7.8,-69.7,-433.9,74.1
21.9,1.8,4.5,-69.7,-433.9,74.1
21.9,1.8,4.5,5.6,241.4,16
-10,17.4,6.7,5.6,241.4,16
-10,17.4,6.7,8.6,70.8,-33.6
6.4,28.9,12.1,8.6,70.8,-33.6
6.4,28.9,12.1,-56.7,-476.9,-123.3
9.8,20.6,8.4,-56.7,-476.9,-123.3
9.8,20.6,8.4,110.2,467.5,15.2
-10.4,13.7,4.9,110.2,467.5,15.2
-10.4,13.7,4.9,-58.6,-414.9,122.8
24.4,4.3,10.4,-58.6,-414.9,122.8
24.4,4.3,10.4,70.6,318.2,21.1
-10.5,15,6.6,70.6,318.2,21.1
-10.5,15,6.6,36.7,-11,86.3
2.6,27.9,7.9,36.7,-11,86.3
